"","time","used","buff","cach","read","writ","qntReads","qntCPU","tamArq","cpu.usage"
"388",43,1453200477.09091,57693742.5454545,1049705658.18182,947.724704545455,678505.36525,-0.630877192982456,-0.10702380952381,5.2,0.0495450254774561
"389",43,1480785733.81818,57814295.2727273,1049775010.90909,938.564181818182,676382.690636364,-0.630877192982456,-0.10702380952381,5.2,0.0587963122524184
"390",44,1407413270.75556,57956579.5555556,1049986389.33333,908.911555555556,674207.018511111,-0.630877192982456,-0.10702380952381,5.2,0.0369624564746099
"391",43,1453788997.81818,58041157.8181818,1050041157.81818,920.711568181818,675211.24925,-0.630877192982456,-0.10702380952381,5.2,0.0613505712791128
"392",44,1434028805.68889,58193783.4666667,1050230692.97778,891.811622222222,664865.321066667,-0.630877192982456,-0.10702380952381,5.2,0.0526536861942544
"393",43,1454967156.36364,58319127.2727273,1050235066.18182,903.550454545455,750554.909795455,-0.630877192982456,-0.10702380952381,5.2,0.0577794508389409
"394",45,1404382252.52174,58398363.826087,1050592478.6087,856.259173913043,659082.327695652,-0.630877192982456,-0.10702380952381,5.2,0.0354369798154793
"395",45,1348955447.65217,58504325.5652174,1050636020.86957,848.23952173913,723741.239652174,-0.630877192982456,-0.10702380952381,5.2,0.0166362719496136
"396",44,1421403295.28889,58631145.2444444,1050472630.04444,859.006755555556,673302.202444444,-0.630877192982456,-0.10702380952381,5.2,0.0268317429945617
"397",45,1455959529.73913,58710461.2173913,1050815532.52174,832.605260869565,719850.39273913,-0.630877192982456,-0.10702380952381,5.2,0.0195374966288386
"398",44,1371659104.71111,58776143.6444444,1050822610.48889,843.233066666667,660766.831177778,-0.630877192982456,-0.10702380952381,5.2,0.0343005631754243
"399",44,1398950843.73333,58884915.2,1050895974.4,835.604755555556,676437.114022222,-0.630877192982456,-0.10702380952381,5.2,0.0299421074474153
"400",45,1377292911.30435,58963878.9565217,1051124869.56522,810.115608695652,725232.119369565,-0.630877192982456,-0.10702380952381,5.2,0.0214596383897115
"401",78,1110176936.50633,36329653.4683544,1055991730.22785,3479.12262025316,663421.081620253,0.0788596491228069,-0.10702380952381,8.3,0.0732918995094791
"402",77,1106729380.10256,36783340.3076923,1056196345.4359,3308.97846153846,670576.893961538,0.0788596491228069,-0.10702380952381,8.3,0.0724334088010498
"403",77,1098097270.15385,37220772.1025641,1056304994.46154,3119.50525641026,670499.058115385,0.0788596491228069,-0.10702380952381,8.3,0.0767059235759732
"404",77,1081375087.58974,37662457.4358974,1056382293.33333,2950.39052564103,671157.894435897,0.0788596491228069,-0.10702380952381,8.3,0.0756838888748827
"405",76,1096596812.46753,38139026.2857143,1056456065.66234,2835.11337662338,680142.570935065,0.0788596491228069,-0.10702380952381,8.3,0.0838787016340596
"406",77,1089405873.23077,38498776.6153846,1056585097.84615,2662.65851282051,668977.97624359,0.0788596491228069,-0.10702380952381,8.3,0.0818813494825172
"407",77,1087411593.84615,38892570.2564103,1056696897.64103,2539.04265384615,672852.249230769,0.0788596491228069,-0.10702380952381,8.3,0.0784980883599109
"408",76,1106112724.77922,39330855.8961039,1056752041.55844,2458.11838961039,679695.482922078,0.0788596491228069,-0.10702380952381,8.3,0.0907707623253783
"409",77,1081293010.05128,39737186.4615385,1056878434.46154,2322.80341025641,673134.337474359,0.0788596491228069,-0.10702380952381,8.3,0.0857547623622861
"410",77,1089294125.94872,40146366.3589744,1056999161.4359,2227.86225641026,674008.173448718,0.0788596491228069,-0.10702380952381,8.3,0.0940501635404519
"411",76,1077873358.12987,40546197.6103896,1057033016.51948,2168.4651948052,679165.44974026,0.0788596491228069,-0.10702380952381,8.3,0.0955153469855249
"412",77,1111535458.46154,40943616,1057190308.10256,2060.39530769231,672041.337217949,0.0788596491228069,-0.10702380952381,8.3,0.101477556034093
"413",77,1127566729.84615,41296817.2307692,1057307831.79487,1985.08080769231,672665.52324359,0.0788596491228069,-0.10702380952381,8.3,0.107602176752117
"414",78,1069597605.26582,41624018.6329114,1057427767.08861,1890.59506329114,667607.282949367,0.0788596491228069,-0.10702380952381,8.3,0.0961190795663578
"415",76,1109246005.19481,41990011.012987,1057427030.44156,1873.44881818182,680399.429519481,0.0788596491228069,-0.10702380952381,8.3,0.100766440845571
"416",78,1067482565.67089,42411332.0506329,1057704480.40506,1765.97794936709,668588.958417722,0.0788596491228069,-0.10702380952381,8.3,0.0855576413319119
"417",77,1107336323.28205,42718339.2820513,1057685188.92308,1731.41714102564,671865.468782051,0.0788596491228069,-0.10702380952381,8.3,0.107121129981152
"418",77,1103956073.02564,43032681.025641,1057835690.66667,1677.59861538462,677957.479871795,0.0788596491228069,-0.10702380952381,8.3,0.112614471655889
"419",77,1065810655.17949,43396804.9230769,1057913882.25641,1627.44157692308,673018.972423077,0.0788596491228069,-0.10702380952381,8.3,0.112829956329323
"420",77,1092387761.23077,43790336,1058022058.66667,1580.10619230769,672483.188807692,0.0788596491228069,-0.10702380952381,8.3,0.109593892483637
"421",76,1123881279.16883,44138549.1948052,1058100636.25974,1555.71209090909,681953.023116883,0.0788596491228069,-0.10702380952381,8.3,0.113394583720374
"422",76,1078003844.98701,44443940.5714286,1058146490.18182,1513.6197012987,682791.113441558,0.0788596491228069,-0.10702380952381,8.3,0.109669166281897
"423",76,1081492360.31169,44807952.6233766,1058243304.72727,1473.60201298701,680112.349363636,0.0788596491228069,-0.10702380952381,8.3,0.112639047235531
"424",76,1101915707.84416,45115684.5714286,1058366025.14286,1435.62738961039,681684.620207792,0.0788596491228069,-0.10702380952381,8.3,0.102467358689878
"425",78,1115133770.53165,45413596.3544304,1058574854.48101,1363.92708860759,672691.054949367,0.0788596491228069,-0.10702380952381,8.3,0.119209209319676
"426",76,1090847092.36364,45688167.0649351,1058561356.46753,1364.53479220779,683321.723701299,0.0788596491228069,-0.10702380952381,8.3,0.118416633966503
"427",76,1084024486.23377,45983398.2337662,1058707642.18182,1332.06561038961,683766.746506494,0.0788596491228069,-0.10702380952381,8.3,0.118477353582276
"428",76,1093434806.85714,46285917.0909091,1058742112.41558,1300.8621038961,683993.583519481,0.0788596491228069,-0.10702380952381,8.3,0.111516887247876
"429",76,1077683665.45455,46519016.7272727,1058884142.54545,1271.11066233766,683416.074402597,0.0788596491228069,-0.10702380952381,8.3,0.111880436339764
"430",78,1112000745.31646,46788296.9113924,1059113659.94937,1211.22460759494,667311.973594937,0.0788596491228069,-0.10702380952381,8.3,0.110399270772567
"431",77,1037082939.07692,47091239.3846154,1059169411.28205,1199.5351025641,672874.57274359,0.0788596491228069,-0.10702380952381,8.3,0.104339556696685
"432",77,1102119227.07692,47290157.948718,1059271916.30769,1173.67676923077,675341.024,0.0788596491228069,-0.10702380952381,8.3,0.1193582314356
"433",77,1057945074.87179,47485243.0769231,1059363708.71795,1148.78798717949,673183.571153846,0.0788596491228069,-0.10702380952381,8.3,0.120279352539623
"434",78,1085502217.72152,47799075.6455696,1059479759.39241,1110.72306329114,668390.746746835,0.0788596491228069,-0.10702380952381,8.3,0.117800068638798
"435",77,1113994003.69231,48089140.5128205,1059517676.30769,1102.1943974359,674904.652333333,0.0788596491228069,-0.10702380952381,8.3,0.114357317764579
"436",77,1094848617.02564,48304495.5897436,1059671538.87179,1080.29157692308,679254.398320513,0.0788596491228069,-0.10702380952381,8.3,0.115616082106895
"437",78,1129205085.97468,48568397.7721519,1059780841.31646,1045.79402531646,667326.798873418,0.0788596491228069,-0.10702380952381,8.3,0.114106037433373
"438",76,1094661585.45455,48826022.2337662,1059833191.06494,1052.37131168831,681401.452506494,0.0788596491228069,-0.10702380952381,8.3,0.119079938123586
"439",77,1101157297.23077,49057792,1059993074.87179,1019.62876923077,676381.040910256,0.0788596491228069,-0.10702380952381,8.3,0.0968620867789287
"440",76,1103692999.48052,49328128,1059991445.61039,1013.94166233766,682174.164324675,0.0788596491228069,-0.10702380952381,8.3,0.108042034299794
"441",77,1093948809.84615,49540594.8717949,1060161168.41026,983.124474358974,674414.201974359,0.0788596491228069,-0.10702380952381,8.3,0.133827572007043
"442",77,1064319921.23077,49775694.7692308,1060236996.92308,965.566384615385,678701.309564103,0.0788596491228069,-0.10702380952381,8.3,0.133307829044721
"443",77,1085086851.28205,50080741.7435897,1060407611.07692,948.755692307692,675535.385589744,0.0788596491228069,-0.10702380952381,8.3,0.129522431031565
"444",76,1095737290.80519,50390587.8441558,1060451421.09091,944.734038961039,684236.042467532,0.0788596491228069,-0.10702380952381,8.3,0.119764763157154
"445",76,1109729652.36364,50587940.5714286,1060507860.77922,929.010402597403,682992.229324675,0.0788596491228069,-0.10702380952381,8.3,0.122489459839515
"446",77,1060933947.07692,50811142.5641026,1060762597.74359,902.115012820513,674795.340974359,0.0788596491228069,-0.10702380952381,8.3,0.124435778740483
"447",77,1084156324.10256,51029595.8974359,1060755561.02564,887.428205128205,673984.199128205,0.0788596491228069,-0.10702380952381,8.3,0.140831582642331
"448",78,1104543795.8481,51159610.3291139,1060975266.02532,862.088556962025,668073.829708861,0.0788596491228069,-0.10702380952381,8.3,0.138035208953072
"449",78,1112868164.05063,51369387.7468354,1061064496.60759,848.354126582278,670020.661227848,0.0788596491228069,-0.10702380952381,8.3,0.128467136238479
"450",77,1051076187.89744,51631550.3589744,1061071635.69231,845.838153846154,675958.438512821,0.0788596491228069,-0.10702380952381,8.3,0.139827757913648
"451",77,1087371736.61538,51803529.8461538,1061233532.71795,832.976346153846,675515.109230769,0.0788596491228069,-0.10702380952381,8.3,0.140784540213623
"452",77,1123347849.84615,52013528.6153846,1061314087.38462,820.437730769231,675855.343538461,0.0788596491228069,-0.10702380952381,8.3,0.122142839715469
"453",77,1097595090.05128,52255612.7179487,1061396900.10256,808.298987179487,676719.968679487,0.0788596491228069,-0.10702380952381,8.3,0.132367739219446
"454",77,1104316468.51282,52446391.7948718,1061520095.17949,796.48441025641,674065.514653846,0.0788596491228069,-0.10702380952381,8.3,0.134184942715438
"455",77,1065598503.38462,52661694.3589744,1061607949.12821,784.994846153846,676083.111858974,0.0788596491228069,-0.10702380952381,8.3,0.107255428527625
"456",77,1074139818.66667,52852420.9230769,1061681099.48718,773.884064102564,673481.770666667,0.0788596491228069,-0.10702380952381,8.3,0.130861622751988
"457",76,1093078880.41558,53006655.1688312,1061726128.20779,772.964415584416,683260.328311688,0.0788596491228069,-0.10702380952381,8.3,0.135129131755282
"458",77,1113040843.48718,53218487.7948718,1061980895.17949,752.622051282051,677777.950153846,0.0788596491228069,-0.10702380952381,8.3,0.1215844005618
"459",75,1084449792,53416097.6842105,1062026455.57895,762.005013157895,691917.069552632,0.0788596491228069,-0.10702380952381,8.3,0.127255069829634
"460",76,1128710037.61039,53568498.7012987,1062083331.32468,742.123025974026,683696.573584416,0.0788596491228069,-0.10702380952381,8.3,0.131502095466411
"461",76,1080412558.96104,53754574.1298701,1062241213.50649,732.360506493506,687174.114805195,0.0788596491228069,-0.10702380952381,8.3,0.132749537699264
"462",75,1055265414.73684,53932193.6842105,1062229530.94737,732.38122368421,689930.314013158,0.0788596491228069,-0.10702380952381,8.3,0.133058839619439
"463",76,1061952472.1039,54077732.5714286,1062388243.94805,713.611532467532,687957.70951948,0.0788596491228069,-0.10702380952381,8.3,0.119555703214251
"464",76,1059843351.27273,54245243.012987,1062577457.87013,704.620948051948,682337.915506494,0.0788596491228069,-0.10702380952381,8.3,0.115844120624932
"465",76,1115732473.35065,54439244.4675325,1062534795.63636,695.859597402597,683314.055311688,0.0788596491228069,-0.10702380952381,8.3,0.125648417065042
"466",77,1088661031.38462,54617534.3589744,1062725894.5641,678.47367948718,675411.577820513,0.0788596491228069,-0.10702380952381,8.3,0.11998571673463
"467",76,1092834929.03896,54715804.2597403,1062785821.92208,678.862597402597,681752.902181818,0.0788596491228069,-0.10702380952381,8.3,0.134074608807975
"468",75,1133417957.05263,54856434.5263158,1062796449.68421,679.521736842105,688692.236473684,0.0788596491228069,-0.10702380952381,8.3,0.133243395293687
"469",76,1099196814.96104,55070613.6103896,1063046370.07792,662.770428571429,682797.258701299,0.0788596491228069,-0.10702380952381,8.3,0.123327236816604
"470",76,1113028740.98701,55299723.6363636,1063184304.20779,654.983896103896,682175.224376623,0.0788596491228069,-0.10702380952381,8.3,0.123717687004085
"471",76,1079089923.32468,55482660.5714286,1063185368.1039,647.404090909091,684425.538649351,0.0788596491228069,-0.10702380952381,8.3,0.133948557960045
"472",75,1060080963.36842,55618667.7894737,1063278430.31579,648.390723684211,689351.069013158,0.0788596491228069,-0.10702380952381,8.3,0.131728792819357
"473",76,1104669124.15584,55784913.4545455,1063367666.7013,632.727298701299,685043.529961039,0.0788596491228069,-0.10702380952381,8.3,0.138653175278162
"474",76,1064468852.36364,55927794.7012987,1063505122.07792,625.62848051948,686230.593350649,0.0788596491228069,-0.10702380952381,8.3,0.123875250563999
"475",76,1116046907.84416,56088921.7662338,1063597840.62338,618.71148051948,683532.248805195,0.0788596491228069,-0.10702380952381,8.3,0.135209066439331
"476",76,1106546475.22078,56212120.9350649,1063749764.98701,611.938649350649,684291.070766234,0.0788596491228069,-0.10702380952381,8.3,0.134957733346209
"477",76,1114642990.54545,56399685.8181818,1063777958.23377,605.297116883117,683134.390441558,0.0788596491228069,-0.10702380952381,8.3,0.127083398364324
"478",76,1106773829.81818,56560334.1298701,1063872910.96104,598.783922077922,682775.066012987,0.0788596491228069,-0.10702380952381,8.3,0.134847054552907
"479",76,1105626524.25974,56695236.1558442,1064001695.58442,592.428233766234,684703.170688312,0.0788596491228069,-0.10702380952381,8.3,0.107021329872662
"480",76,1052747057.87013,56813913.7662338,1064170003.94805,586.199350649351,688599.190896104,0.0788596491228069,-0.10702380952381,8.3,0.108938993687186
"481",76,1070562742.85714,56917058.4935065,1064184260.15584,580.099818181818,682070.812103896,0.0788596491228069,-0.10702380952381,8.3,0.120274346767988
"482",76,1121060092.67532,57065312.4155844,1064280329.97403,574.086493506494,685274.641974026,0.0788596491228069,-0.10702380952381,8.3,0.127457707894455
"483",77,1036504195.28205,57190610.051282,1064414864.41026,560.925743589744,677813.710269231,0.0788596491228069,-0.10702380952381,8.3,0.122110972263768
"484",76,1102451166.75325,57301444.1558442,1064492843.22078,562.436311688312,686999.967233766,0.0788596491228069,-0.10702380952381,8.3,0.130244661398046
"485",76,1095823572.77922,57375225.3506493,1064708175.79221,556.781077922078,685576.42161039,0.0788596491228069,-0.10702380952381,8.3,0.122554022468936
"486",77,1110309756.71795,57473916.7179487,1064753362.05128,544.182987179487,677744.8355,0.0788596491228069,-0.10702380952381,8.3,0.121271796035555
"487",76,1109338032.20779,57615027.5324675,1064816533.61039,545.827363636364,683844.460688312,0.0788596491228069,-0.10702380952381,8.3,0.121554070315557
"488",76,1118209063.8961,57733173.1948052,1064882069.61039,540.513402597403,685450.839116883,0.0788596491228069,-0.10702380952381,8.3,0.121690881601718
"489",76,1107753412.15584,57851691.2207792,1064996810.80519,535.297246753247,684877.996662338,0.0788596491228069,-0.10702380952381,8.3,0.127369318580359
"490",77,1127117115.07692,57978354.8717949,1065162121.84615,523.372782051282,679153.581807692,0.0788596491228069,-0.10702380952381,8.3,0.124887234306288
"491",76,1129221133.2987,58080056.5194805,1065192727.27273,525.137922077922,680429.932025974,0.0788596491228069,-0.10702380952381,8.3,0.132897878026399
"492",77,1067091600.41026,58224850.051282,1065342345.84615,513.537051282051,677859.724038462,0.0788596491228069,-0.10702380952381,8.3,0.132373809210242
"493",76,1079180301.2987,58341455.7922078,1065519662.54545,515.362883116883,684971.975857143,0.0788596491228069,-0.10702380952381,8.3,0.122919108766294
"494",79,1066400665.6,58414694.4,1065344819.2,491.4256375,664516.3761625,0.0788596491228069,-0.10702380952381,8.3,0.0774172506229426
"495",80,1063497121.18519,58537453.037037,1065818996.93827,480.81949382716,653439.133432099,0.0788596491228069,-0.10702380952381,8.3,0.0956123712191861
"496",78,1091724560.20253,58643417.113924,1065848676.4557,488.411974683544,666100.436772152,0.0788596491228069,-0.10702380952381,8.3,0.112226434047769
"497",79,1091502387.2,58735769.6,1065992806.4,477.8642875,658652.788325,0.0788596491228069,-0.10702380952381,8.3,0.122733961975865
"498",78,1118806378.93671,58802953.721519,1066073230.58228,479.460303797468,666790.440531646,0.0788596491228069,-0.10702380952381,8.3,0.11235453774603
"499",79,1037366681.6,58926848,1066192435.2,469.1938625,667575.9692375,0.0788596491228069,-0.10702380952381,8.3,0.0567159832773517
"500",78,1032518591.18987,59018434.4303797,1066261853.97468,470.836215189873,669293.811392405,0.0788596491228069,-0.10702380952381,8.3,0.0934408882138186
"501",101,1025968208.31373,36519494.2745098,1066001909.96078,2634.32568627451,645623.507019608,0.552017543859649,-0.10702380952381,10.48,0.110436683926958
"502",101,1029233242.35294,36946763.2941176,1066244096,2478.23689215686,646464.488264706,0.552017543859649,-0.10702380952381,10.48,0.111305272831181
"503",101,999340072.156863,37395797.3333333,1066373963.29412,2338.72765686274,648360.475039216,0.552017543859649,-0.10702380952381,10.48,0.10658808659782
"504",101,1042873524.70588,37866114.5098039,1066447370.03922,2214.48976470588,649898.752882353,0.552017543859649,-0.10702380952381,10.48,0.106361220691636
"505",100,990362918.019802,38294071.7623762,1066512424.55446,2123.83135643564,652190.101425743,0.552017543859649,-0.10702380952381,10.48,0.123503208792421
"506",100,1014769481.50495,38667416.0792079,1066614986.77228,2022.09598019802,654389.858326733,0.552017543859649,-0.10702380952381,10.48,0.125564045792945
"507",100,955859227.881188,39075069.4653465,1066650877.46535,1929.59813861386,653036.962405941,0.552017543859649,-0.10702380952381,10.48,0.124656972811194
"508",101,991818812.235294,39494154.0392157,1066807336.15686,1827.54120588235,649575.406058824,0.552017543859649,-0.10702380952381,10.48,0.126009780913874
"509",101,990511626.039216,39889618.8235294,1066813158.90196,1750.30518627451,647602.572509804,0.552017543859649,-0.10702380952381,10.48,0.125699943589323
"510",100,1022311231.36634,40316563.009901,1066991048.23762,1696.47237623762,652089.858188119,0.552017543859649,-0.10702380952381,10.48,0.132849927869866
"511",100,1021720028.51485,40717930.4554455,1067109183.36634,1631.16122772277,657658.100485148,0.552017543859649,-0.10702380952381,10.48,0.135238319002692
"512",101,1014447365.01961,41075732.0784314,1067193042.82353,1555.01726470588,653541.610401961,0.552017543859649,-0.10702380952381,10.48,0.139355994658027
"513",101,980462933.333333,41436461.1764706,1067354714.35294,1498.95461764706,651285.490372549,0.552017543859649,-0.10702380952381,10.48,0.132320830687597
"514",101,1013976284.86275,41774140.2352941,1067434184.78431,1446.39921568627,649783.456921569,0.552017543859649,-0.10702380952381,10.48,0.13878679912359
"515",101,974054620.862745,42156232.7843137,1067545379.13725,1397.88619607843,649520.274245098,0.552017543859649,-0.10702380952381,10.48,0.13604061924136
"516",101,942049320.156863,42531619.1372549,1067644405.96078,1352.17316666667,646443.308872549,0.552017543859649,-0.10702380952381,10.48,0.133067573452946
"517",102,989094325.436893,42844120.2330097,1067744961.86408,1296.78205825243,641881.466679612,0.552017543859649,-0.10702380952381,10.48,0.147090030451229
"518",101,1005740835.13725,43172482.5098039,1067881893.64706,1269.2925,651587.164519608,0.552017543859649,-0.10702380952381,10.48,0.144516468748992
"519",101,1016238240.62745,43565377.254902,1067910405.01961,1231.63800980392,648490.954705882,0.552017543859649,-0.10702380952381,10.48,0.131172575883675
"520",100,1025502055.92079,43934344.8712871,1068025714.05941,1208.11622772277,661877.473831683,0.552017543859649,-0.10702380952381,10.48,0.137612061024055
"521",99,1008310968.32,44276817.92,1068089548.8,1186.42618,663204.96718,0.552017543859649,-0.10702380952381,10.48,0.149409693642043
"522",100,974212065.584158,44576362.4554455,1068214535.60396,1143.18991089109,656019.065891089,0.552017543859649,-0.10702380952381,10.48,0.144059427960869
"523",100,996724168.237624,44924400.7920792,1068351366.33663,1113.2415049505,656165.392782178,0.552017543859649,-0.10702380952381,10.48,0.137150321030756
"524",101,988758698.666667,45244175.0588235,1068496052.70588,1074.14688235294,652685.138362745,0.552017543859649,-0.10702380952381,10.48,0.131482993427943
"525",101,1002577759.37255,45517362.1960784,1068619253.96078,1047.03108823529,651414.682745098,0.552017543859649,-0.10702380952381,10.48,0.146691132217959
"526",99,1001168691.2,45803806.72,1068613140.48,1041.87392,664335.32244,0.552017543859649,-0.10702380952381,10.48,0.149284226932191
"527",100,1006077972.27723,46120027.2475248,1068733510.9703,1007.17561386139,660813.073821782,0.552017543859649,-0.10702380952381,10.48,0.146076317627007
"528",100,995499220.910891,46396446.4158416,1068849496.71287,983.735158415842,655956.293316832,0.552017543859649,-0.10702380952381,10.48,0.139821147032575
"529",100,990422492.514851,46616089.3465347,1068956154.93069,1002.03571287129,657178.163970297,0.552017543859649,-0.10702380952381,10.48,0.152822526437655
"530",102,979015978.252427,46919202.7961165,1069031185.39806,921.693145631068,642829.071349515,0.552017543859649,-0.10702380952381,10.48,0.130766602349884
"531",101,1003571119.68627,47162267.6078431,1069162656.62745,910.346911764706,652384.134343137,0.552017543859649,-0.10702380952381,10.48,0.147981540850554
"532",101,965091689.411765,47355221.3333333,1069265739.29412,890.814137254902,649089.337166667,0.552017543859649,-0.10702380952381,10.48,0.161045187596467
"533",102,968238606.912621,47602956.4271845,1069392945.70874,863.635757281553,643936.866660194,0.552017543859649,-0.10702380952381,10.48,0.139163609575511
"534",100,994263121.108911,47929526.4950495,1069453352.55446,862.495326732673,658995.202782178,0.552017543859649,-0.10702380952381,10.48,0.15522498071748
"535",101,946992549.647059,48177553.5686275,1069579243.92157,836.929568627451,651444.476382353,0.552017543859649,-0.10702380952381,10.48,0.138299994787826
"536",101,982244813.803922,48405483.9215686,1069649157.01961,820.454029411765,645655.144637255,0.552017543859649,-0.10702380952381,10.48,0.152527562269798
"537",101,990851232.627451,48681441.8823529,1069808901.01961,804.484235294118,649219.389568627,0.552017543859649,-0.10702380952381,10.48,0.150664476784512
"538",100,955932915.326733,48906037.2277228,1069910320.15842,797.050534653465,657908.068128713,0.552017543859649,-0.10702380952381,10.48,0.141379226527713
"539",100,1012529496.71287,49185984.6336634,1069930597.38614,782.370089108911,655302.212,0.552017543859649,-0.10702380952381,10.48,0.152394772382952
"540",99,1007885844.48,49421393.92,1070025891.84,775.85516,665859.73971,0.552017543859649,-0.10702380952381,10.48,0.149180657714151
"541",101,1020960567.21569,49629906.8235294,1070242032.94118,747.101549019608,651147.315578431,0.552017543859649,-0.10702380952381,10.48,0.157962480283075
"542",100,978231093.227723,49889442.2178218,1070245989.38614,741.105207920792,664189.961485149,0.552017543859649,-0.10702380952381,10.48,0.151679309779124
"543",100,945645223.287129,50216554.4554455,1070376493.62376,728.291613861386,656756.354089109,0.552017543859649,-0.10702380952381,10.48,0.158484115035627
"544",100,970488517.70297,50484173.3069307,1070460603.56436,716.04699009901,659174.993128713,0.552017543859649,-0.10702380952381,10.48,0.144194785750783
"545",99,956531138.56,50687385.6,1070536581.12,711.24563,664112.33351,0.552017543859649,-0.10702380952381,10.48,0.155097123272636
"546",101,998391647.372549,50904445.4901961,1070730701.80392,685.912421568627,650794.811068627,0.552017543859649,-0.10702380952381,10.48,0.15944436141961
"547",101,946510948.392157,51088082.8235294,1070839326.11765,674.779294117647,652824.571186275,0.552017543859649,-0.10702380952381,10.48,0.156451588161096
"548",102,984494199.300971,51240244.1941748,1070965650.64078,657.497796116505,645712.609349515,0.552017543859649,-0.10702380952381,10.48,0.160227950953084
"549",101,1011478246.90196,51454112.627451,1071047659.92157,653.444460784314,651944.6235,0.552017543859649,-0.10702380952381,10.48,0.16717636926043
"550",100,951407200.316832,51703605.2277228,1071127278.25743,649.710782178218,664664.818108911,0.552017543859649,-0.10702380952381,10.48,0.149608511382811
"551",101,993015486.745098,51897203.4509804,1071284665.72549,633.607617647059,651906.166039216,0.552017543859649,-0.10702380952381,10.48,0.158531095597801
"552",100,997355601.108911,52099254.4950495,1071267921.10891,630.301346534653,658988.388782178,0.552017543859649,-0.10702380952381,10.48,0.161667073974168
"553",100,1037215804.83168,52338485.2277228,1071430666.13861,621.017910891089,658439.14170297,0.552017543859649,-0.10702380952381,10.48,0.149313771260188
"554",101,948349891.764706,52540476.2352941,1071448345.09804,646.151696078431,649993.881401961,0.552017543859649,-0.10702380952381,10.48,0.153318401733028
"555",101,976167514.352941,52711785.4117647,1071680130.5098,597.313274509804,650251.715264706,0.552017543859649,-0.10702380952381,10.48,0.150330270232187
"556",101,996225706.666667,52896667.6078431,1071775543.21569,588.875607843137,651755.733019608,0.552017543859649,-0.10702380952381,10.48,0.152503773261733
"557",100,968538659.485149,53083227.2475248,1071851094.17822,586.469554455446,658346.913514851,0.552017543859649,-0.10702380952381,10.48,0.158608339500828
"558",100,976753126.653465,53310332.1980198,1071916792.39604,578.465940594059,656903.478386139,0.552017543859649,-0.10702380952381,10.48,0.148234424727639
"559",100,952088028.514851,53465128.5544554,1072070777.66337,570.736227722772,657487.43770297,0.552017543859649,-0.10702380952381,10.48,0.143437133705951
"560",100,981698620.831683,53659627.7227723,1072141099.08911,563.179920792079,659449.559792079,0.552017543859649,-0.10702380952381,10.48,0.148232080869806
"561",100,997677157.386139,53829348.1188119,1072253799.92079,555.80197029703,658004.823940594,0.552017543859649,-0.10702380952381,10.48,0.150847826212526
"562",100,1007722820.43564,54000041.8217822,1072364878.57426,548.647584158416,659925.833514852,0.552017543859649,-0.10702380952381,10.48,0.156668797143212
"563",99,982089932.8,54148505.6,1072366551.04,547.0548,659535.44645,0.552017543859649,-0.10702380952381,10.48,0.155389484379558
"564",100,976273367.445545,54324639.6831683,1072553619.0099,534.851554455445,658129.299415842,0.552017543859649,-0.10702380952381,10.48,0.143148839192367
"565",100,994264824.39604,54519868.8316832,1072588658.05941,528.20498019802,657129.38939604,0.552017543859649,-0.10702380952381,10.48,0.145935686156967
"566",100,1017423000.07921,54685006.5742574,1072749699.80198,521.722158415842,659616.724673267,0.552017543859649,-0.10702380952381,10.48,0.155479289292468
"567",99,1017745940.48,54785597.44,1072797122.56,520.5133,662580.25289,0.552017543859649,-0.10702380952381,10.48,0.160343052122333
"568",99,1018869309.44,54931456,1072877731.84,514.30491,660831.98502,0.552017543859649,-0.10702380952381,10.48,0.157798208479091
"569",100,994932310.178218,55171497.8217822,1073066024.55446,503.208613861386,657870.541861386,0.552017543859649,-0.10702380952381,10.48,0.154847033641749
"570",100,972300896.316832,55375648.950495,1073146687.36634,497.327752475248,658045.154683168,0.552017543859649,-0.10702380952381,10.48,0.145270030532115
"571",100,995369041.108911,55542489.980198,1073256711.60396,491.578900990099,659638.87480198,0.552017543859649,-0.10702380952381,10.48,0.148972739945346
"572",100,1005081792.63366,55692298.1386139,1073283964.19802,485.980336633663,657420.532019802,0.552017543859649,-0.10702380952381,10.48,0.154050121978199
"573",99,1038979440.64,55840481.28,1073365729.28,485.28333,662246.39196,0.552017543859649,-0.10702380952381,10.48,0.155172284933728
"574",99,1006980833.28,55977000.96,1073505034.24,479.86966,662832.73101,0.552017543859649,-0.10702380952381,10.48,0.159401459974333
"575",100,1005721174.17822,56136369.4257426,1073639991.76238,469.885861386139,661431.39429703,0.552017543859649,-0.10702380952381,10.48,0.142442166055422
"576",100,992904587.405941,56304102.6534653,1073785379.48515,464.768108910891,657224.472346535,0.552017543859649,-0.10702380952381,10.48,0.160484597696926
"577",101,983734713.72549,56466170.9803922,1073943893.33333,455.229362745098,651273.070392157,0.552017543859649,-0.10702380952381,10.48,0.158920423022477
"578",99,1026342748.16,56619540.48,1073930731.52,459.34827,664963.75127,0.552017543859649,-0.10702380952381,10.48,0.155796659362476
"579",100,997001520.158416,56756244.2772277,1074043792.47525,449.991722772277,659728.208415842,0.552017543859649,-0.10702380952381,10.48,0.153447750514866
"580",100,970119431.60396,56860793.6633663,1074165009.74257,445.276811881188,659129.672633663,0.552017543859649,-0.10702380952381,10.48,0.153575490766819
